gender,shoulder_to_hip,waist_to_hip,shoulder_to_waist,torso_aspect,symmetry,midline_offset,shape_label
male,0.7421,0.9288,0.7989,0.8090,0.9607,0.0055,triangle
male,0.7396,0.9312,0.7943,0.8100,0.9741,0.0130,triangle
male,0.7435,0.9312,0.7985,0.8061,0.9937,0.0041,triangle
male,0.7375,0.9311,0.7921,0.8091,0.9634,0.0117,triangle
male,0.7405,0.9335,0.7933,0.8092,0.9534,0.0242,triangle
male,0.7421,0.9302,0.7978,0.7999,0.9714,0.0037,triangle
male,0.7397,0.9326,0.7932,0.8041,0.9964,0.0065,triangle
male,0.7423,0.9303,0.7978,0.8138,0.9729,0.0159,triangle
male,0.7380,0.9339,0.7903,0.7976,0.9951,0.0156,triangle
male,0.7372,0.9326,0.7906,0.8104,0.9795,0.0132,triangle
male,0.7368,0.9290,0.7931,0.8155,0.9819,0.0132,triangle
male,0.7409,0.9298,0.7968,0.8140,0.9813,0.0057,triangle
male,0.7428,0.9305,0.7983,0.8064,0.9523,0.0134,triangle
male,0.7375,0.9333,0.7902,0.8022,0.9661,0.0130,triangle
male,0.7402,0.9327,0.7936,0.7997,0.9524,0.0022,triangle
male,0.7417,0.9312,0.7965,0.7981,0.9567,0.0049,triangle
male,0.7392,0.9314,0.7936,0.8037,0.9559,0.0100,triangle
male,0.7406,0.9279,0.7981,0.8050,0.9525,0.0076,triangle
male,0.7408,0.9317,0.7951,0.8072,0.9788,0.0064,triangle
male,0.7394,0.9312,0.7940,0.8005,0.9778,0.0120,triangle
male,0.7409,0.9330,0.7942,0.7989,0.9660,0.0083,triangle
male,0.7389,0.9313,0.7933,0.8109,0.9519,0.0129,triangle
male,0.7412,0.9304,0.7966,0.8062,0.9509,0.0029,triangle
male,0.7413,0.9346,0.7932,0.8080,0.9550,0.0160,triangle
male,0.7398,0.9338,0.7923,0.8163,0.9699,0.0102,triangle
male,0.7343,0.9333,0.7868,0.8014,0.9883,0.0059,triangle
male,0.7397,0.9317,0.7939,0.8064,0.9803,0.0087,triangle
male,0.7412,0.9318,0.7955,0.8087,0.9663,0.0050,triangle
male,0.7390,0.9332,0.7919,0.8020,0.9682,0.0056,triangle
male,0.7390,0.9274,0.7969,0.8108,0.9959,0.0071,triangle
male,0.7380,0.9352,0.7892,0.8028,0.9826,0.0033,triangle
male,0.7417,0.9327,0.7953,0.8124,0.9875,0.0139,triangle
male,0.7430,0.9318,0.7974,0.8014,0.9948,0.0059,triangle
male,0.7409,0.9336,0.7937,0.8036,0.9522,0.0272,triangle
male,0.7399,0.9323,0.7936,0.8044,0.9730,0.0000,triangle
male,0.7405,0.9305,0.7958,0.8102,0.9595,0.0033,triangle
male,0.7369,0.9323,0.7905,0.8048,0.9972,0.0033,triangle
male,0.7417,0.9301,0.7974,0.8099,0.9899,0.0015,triangle
male,0.7396,0.9332,0.7925,0.8097,0.9771,0.0075,triangle
male,0.7367,0.9316,0.7908,0.8083,0.9713,0.0165,triangle
male,0.7386,0.9324,0.7921,0.8079,0.9923,0.0040,triangle
male,0.7410,0.9305,0.7964,0.8058,0.9890,0.0143,triangle
male,0.7389,0.9307,0.7939,0.8070,0.9614,0.0100,triangle
male,0.7425,0.9341,0.7949,0.8033,0.9844,0.0209,triangle
male,0.7408,0.9325,0.7943,0.8115,0.9574,0.0066,triangle
male,0.7393,0.9310,0.7941,0.8113,0.9749,0.0025,triangle
male,0.7429,0.9288,0.7999,0.8049,0.9721,0.0037,triangle
male,0.7410,0.9333,0.7939,0.8016,0.9990,0.0145,triangle
male,0.7380,0.9317,0.7921,0.8020,0.9655,0.0101,triangle
male,0.7373,0.9312,0.7918,0.8089,0.9814,0.0073,triangle
male,0.7409,0.9341,0.7932,0.8020,0.9637,0.0015,triangle
male,0.7399,0.9286,0.7968,0.8105,0.9526,0.0067,triangle
male,0.7400,0.9294,0.7962,0.8078,0.9634,0.0197,triangle
male,0.7362,0.9302,0.7914,0.8084,0.9968,0.0021,triangle
male,0.7383,0.9334,0.7909,0.8088,0.9964,0.0007,triangle
male,0.7418,0.9318,0.7961,0.8073,0.9662,0.0006,triangle
male,0.7405,0.9317,0.7949,0.8100,0.9715,0.0131,triangle
male,0.7386,0.9340,0.7908,0.8086,0.9742,0.0224,triangle
male,0.7375,0.9298,0.7931,0.8069,0.9993,0.0034,triangle
male,0.7435,0.9294,0.8000,0.8051,0.9989,0.0017,triangle
male,0.7367,0.9369,0.7863,0.8047,0.9730,0.0001,triangle
male,0.7375,0.9326,0.7909,0.8119,0.9832,0.0063,triangle
male,0.7388,0.9325,0.7923,0.8086,0.9917,0.0181,triangle
male,0.7399,0.9328,0.7932,0.8099,0.9688,0.0128,triangle
male,0.7415,0.9318,0.7958,0.8160,0.9777,0.0111,triangle
male,0.7416,0.9313,0.7963,0.8087,0.9683,0.0086,triangle
male,0.7373,0.9315,0.7915,0.8068,0.9519,0.0025,triangle
male,0.7401,0.9307,0.7952,0.8120,0.9520,0.0052,triangle
male,0.7378,0.9306,0.7928,0.7996,0.9863,0.0056,triangle
male,0.7414,0.9299,0.7973,0.8030,0.9595,0.0073,triangle
male,0.7376,0.9280,0.7948,0.8096,0.9564,0.0065,triangle
male,0.7392,0.9339,0.7915,0.8000,0.9858,0.0040,triangle
male,0.7406,0.9314,0.7952,0.8012,0.9521,0.0171,triangle
male,0.7415,0.9332,0.7946,0.8133,0.9861,0.0128,triangle
male,0.7389,0.9333,0.7917,0.8080,0.9996,0.0110,triangle
male,0.7410,0.9320,0.7951,0.8118,0.9543,0.0181,triangle
male,0.7397,0.9313,0.7942,0.8066,0.9593,0.0161,triangle
male,0.7418,0.9312,0.7965,0.8076,0.9851,0.0303,triangle
male,0.7385,0.9327,0.7918,0.8042,0.9793,0.0119,triangle
male,0.7398,0.9304,0.7951,0.8121,0.9729,0.0087,triangle
male,0.7392,0.9305,0.7944,0.8083,0.9855,0.0115,triangle
male,0.7398,0.9334,0.7925,0.8143,0.9899,0.0083,triangle
male,0.7407,0.9316,0.7950,0.8151,0.9710,0.0024,triangle
male,0.7406,0.9330,0.7938,0.8088,0.9688,0.0133,triangle
male,0.7406,0.9296,0.7967,0.8043,0.9824,0.0156,triangle
male,0.7417,0.9316,0.7961,0.7910,0.9805,0.0025,triangle
male,0.7416,0.9300,0.7974,0.8103,0.9871,0.0089,triangle
male,0.7396,0.9341,0.7918,0.8096,0.9973,0.0062,triangle
male,0.7417,0.9284,0.7990,0.8009,0.9722,0.0119,triangle
male,0.7415,0.9364,0.7918,0.8092,0.9908,0.0069,triangle
male,0.7348,0.9327,0.7878,0.8040,0.9790,0.0027,triangle
male,0.7398,0.9329,0.7931,0.8062,0.9704,0.0072,triangle
male,0.7403,0.9301,0.7960,0.8106,0.9770,0.0017,triangle
male,0.7391,0.9280,0.7965,0.8042,0.9612,0.0032,triangle
male,0.7433,0.9315,0.7979,0.7973,0.9607,0.0019,triangle
male,0.7387,0.9321,0.7925,0.8035,0.9831,0.0010,triangle
male,0.7396,0.9322,0.7934,0.8020,0.9744,0.0020,triangle
male,0.7407,0.9320,0.7948,0.8154,0.9536,0.0044,triangle
male,0.7386,0.9299,0.7943,0.8006,0.9723,0.0017,triangle
male,0.7391,0.9308,0.7941,0.8087,0.9855,0.0063,triangle
male,0.7419,0.9314,0.7965,0.8058,0.9590,0.0167,triangle
male,0.7412,0.9317,0.7956,0.7983,0.9881,0.0114,triangle
male,0.7402,0.9270,0.7985,0.8033,0.9706,0.0051,triangle
male,0.7351,0.9328,0.7881,0.8053,0.9742,0.0083,triangle
male,0.7382,0.9299,0.7939,0.8145,0.9799,0.0117,triangle
male,0.7406,0.9287,0.7975,0.8119,0.9602,0.0033,triangle
male,0.7385,0.9323,0.7921,0.8055,0.9913,0.0210,triangle
male,0.7408,0.9310,0.7957,0.8033,0.9831,0.0008,triangle
male,0.7408,0.9329,0.7940,0.8041,0.9503,0.0010,triangle
male,0.7385,0.9317,0.7927,0.8087,0.9530,0.0107,triangle
male,0.7399,0.9300,0.7956,0.8104,0.9714,0.0036,triangle
male,0.7396,0.9323,0.7933,0.8071,0.9802,0.0049,triangle
male,0.7363,0.9322,0.7898,0.8115,0.9571,0.0034,triangle
male,0.7388,0.9342,0.7908,0.8146,0.9927,0.0107,triangle
male,0.7390,0.9335,0.7917,0.8120,0.9569,0.0054,triangle
male,0.7395,0.9334,0.7922,0.7981,0.9617,0.0066,triangle
male,0.7409,0.9313,0.7955,0.8165,0.9748,0.0060,triangle
male,0.7381,0.9301,0.7936,0.8148,0.9856,0.0064,triangle
male,0.7384,0.9327,0.7916,0.8176,0.9652,0.0012,triangle
male,0.7389,0.9322,0.7927,0.8143,0.9863,0.0033,triangle
male,0.7440,0.9262,0.8032,0.8096,0.9988,0.0103,triangle
male,0.7408,0.9279,0.7983,0.8101,0.9595,0.0169,triangle
male,0.7416,0.9289,0.7984,0.8058,0.9576,0.0173,triangle
male,0.7433,0.9339,0.7959,0.8037,0.9982,0.0025,triangle
male,0.7393,0.9283,0.7965,0.8066,0.9769,0.0011,triangle
male,0.7379,0.9333,0.7907,0.8069,0.9636,0.0021,triangle
male,0.7413,0.9331,0.7944,0.8107,0.9790,0.0133,triangle
male,0.7459,0.9327,0.7998,0.8125,0.9513,0.0115,triangle
male,0.7384,0.9307,0.7934,0.7952,0.9654,0.0070,triangle
male,0.7403,0.9325,0.7938,0.8048,0.9768,0.0027,triangle
male,0.7410,0.9338,0.7935,0.8036,0.9693,0.0003,triangle
male,0.7369,0.9300,0.7924,0.8059,0.9702,0.0015,triangle
male,0.7398,0.9339,0.7921,0.8137,0.9797,0.0072,triangle
male,0.7404,0.9323,0.7941,0.8029,0.9532,0.0137,triangle
male,0.7396,0.9329,0.7928,0.8092,0.9688,0.0029,triangle
male,0.7400,0.9290,0.7965,0.8085,0.9505,0.0037,triangle
male,0.7392,0.9314,0.7937,0.7998,0.9756,0.0029,triangle
male,0.7425,0.9308,0.7977,0.8036,0.9638,0.0034,triangle
male,0.7410,0.9352,0.7924,0.7979,0.9968,0.0034,triangle
male,0.7383,0.9314,0.7927,0.8103,0.9647,0.0009,triangle
male,0.7413,0.9328,0.7947,0.8126,0.9738,0.0016,triangle
male,0.7396,0.9314,0.7941,0.8146,0.9516,0.0020,triangle
male,0.7388,0.9295,0.7948,0.8068,0.9722,0.0120,triangle
male,0.7394,0.9311,0.7942,0.8179,0.9524,0.0122,triangle
male,0.7414,0.9276,0.7992,0.8102,0.9589,0.0033,triangle
male,0.7417,0.9323,0.7955,0.8128,0.9925,0.0086,triangle
male,0.7364,0.9345,0.7880,0.8120,0.9679,0.0040,triangle
male,0.7381,0.9307,0.7931,0.8088,0.9602,0.0005,triangle
male,0.7365,0.9302,0.7918,0.8011,0.9624,0.0013,triangle
male,0.7417,0.9324,0.7955,0.8152,0.9851,0.0017,triangle
male,0.7432,0.9322,0.7972,0.8013,0.9539,0.0174,triangle
male,0.7423,0.9347,0.7942,0.8066,0.9726,0.0099,triangle
male,0.7378,0.9311,0.7924,0.8080,0.9769,0.0002,triangle
male,0.7386,0.9298,0.7944,0.8146,0.9998,0.0154,triangle
male,0.7391,0.9318,0.7932,0.8147,0.9966,0.0111,triangle
male,0.7363,0.9344,0.7880,0.7995,0.9526,0.0106,triangle
male,0.7399,0.9318,0.7940,0.8049,0.9771,0.0098,triangle
male,0.7382,0.9279,0.7956,0.8084,0.9942,0.0025,triangle
male,0.7403,0.9354,0.7914,0.8050,0.9997,0.0058,triangle
male,0.7369,0.9306,0.7919,0.8086,0.9607,0.0064,triangle
male,0.7390,0.9298,0.7948,0.8102,0.9644,0.0024,triangle
male,0.7392,0.9346,0.7909,0.8053,0.9682,0.0086,triangle
male,0.7382,0.9272,0.7962,0.8079,0.9908,0.0115,triangle
male,0.7413,0.9315,0.7958,0.8054,0.9754,0.0039,triangle
male,0.7388,0.9328,0.7920,0.8004,0.9657,0.0122,triangle
male,0.7401,0.9323,0.7939,0.8042,0.9548,0.0072,triangle
male,0.7395,0.9317,0.7937,0.8165,0.9549,0.0020,triangle
male,0.7412,0.9291,0.7978,0.8064,0.9642,0.0027,triangle
male,0.7393,0.9315,0.7937,0.8059,0.9782,0.0183,triangle
male,0.7419,0.9324,0.7957,0.8031,0.9903,0.0002,triangle
male,0.7386,0.9296,0.7945,0.7992,0.9758,0.0065,triangle
male,0.7384,0.9309,0.7933,0.8124,0.9774,0.0184,triangle
male,0.7372,0.9324,0.7906,0.8040,0.9959,0.0131,triangle
male,0.7392,0.9320,0.7931,0.8116,0.9588,0.0007,triangle
male,0.7377,0.9316,0.7919,0.8075,0.9823,0.0147,triangle
male,0.7376,0.9341,0.7895,0.8017,0.9766,0.0019,triangle
male,0.7418,0.9306,0.7971,0.8084,0.9825,0.0110,triangle
male,0.7390,0.9337,0.7914,0.8103,0.9970,0.0126,triangle
male,0.7388,0.9318,0.7929,0.8054,0.9557,0.0027,triangle
male,0.7387,0.9329,0.7918,0.8053,0.9521,0.0018,triangle
male,0.7386,0.9297,0.7945,0.8099,0.9727,0.0038,triangle
male,0.7382,0.9339,0.7905,0.8118,0.9673,0.0134,triangle
male,0.7436,0.9318,0.7980,0.8093,0.9720,0.0031,triangle
male,0.7414,0.9305,0.7968,0.8149,0.9604,0.0016,triangle
male,0.7395,0.9321,0.7934,0.8082,0.9894,0.0030,triangle
male,0.7419,0.9273,0.8001,0.8047,0.9842,0.0014,triangle
male,0.7430,0.9317,0.7974,0.8018,0.9985,0.0045,triangle
male,0.7390,0.9311,0.7937,0.7999,0.9749,0.0029,triangle
male,0.7365,0.9352,0.7875,0.8060,0.9712,0.0139,triangle
male,0.7405,0.9306,0.7957,0.8016,0.9719,0.0093,triangle
male,0.7382,0.9314,0.7926,0.8076,0.9707,0.0053,triangle
male,0.7410,0.9350,0.7926,0.8006,0.9964,0.0094,triangle
male,0.7393,0.9326,0.7927,0.8069,0.9550,0.0135,triangle
male,0.7375,0.9345,0.7892,0.8135,0.9977,0.0183,triangle
male,0.7375,0.9310,0.7922,0.8026,0.9722,0.0038,triangle
male,0.7393,0.9321,0.7931,0.8039,0.9708,0.0155,triangle
male,0.7407,0.9323,0.7944,0.8075,0.9614,0.0122,triangle
male,0.7407,0.9306,0.7959,0.8107,0.9659,0.0044,triangle
male,0.7397,0.9330,0.7928,0.8085,0.9958,0.0078,triangle
male,0.7368,0.9299,0.7924,0.8015,0.9985,0.0115,triangle
male,0.7407,0.9311,0.7955,0.8138,0.9686,0.0177,triangle
male,0.7388,0.9300,0.7945,0.8058,0.9588,0.0119,triangle
male,0.7407,0.9323,0.7944,0.8059,0.9825,0.0025,triangle
male,0.7385,0.9308,0.7934,0.8015,0.9587,0.0038,triangle
male,0.7405,0.9321,0.7944,0.8058,0.9916,0.0061,triangle
male,0.7394,0.9323,0.7931,0.8164,0.9803,0.0036,triangle
male,0.7412,0.9328,0.7947,0.8159,0.9872,0.0018,triangle
male,0.7409,0.9318,0.7951,0.8004,0.9689,0.0014,triangle
male,0.7377,0.9322,0.7913,0.7961,0.9878,0.0006,triangle
male,0.7381,0.9292,0.7943,0.8169,0.9905,0.0065,triangle
male,0.7410,0.9297,0.7970,0.8129,0.9990,0.0111,triangle
male,0.7416,0.9290,0.7983,0.7981,0.9593,0.0034,triangle
male,0.7412,0.9318,0.7954,0.8174,0.9944,0.0032,triangle
male,0.7385,0.9331,0.7914,0.8165,0.9561,0.0155,triangle
male,0.7413,0.9324,0.7950,0.8047,0.9970,0.0027,triangle
male,0.7405,0.9307,0.7956,0.8129,0.9841,0.0171,triangle
male,0.7362,0.9315,0.7903,0.8049,0.9826,0.0185,triangle
male,0.7416,0.9305,0.7969,0.8072,0.9648,0.0087,triangle
male,0.7371,0.9266,0.7955,0.8131,0.9739,0.0160,triangle
male,0.7402,0.9293,0.7965,0.8055,0.9611,0.0033,triangle
male,0.7396,0.9329,0.7928,0.8086,0.9820,0.0052,triangle
male,0.7388,0.9288,0.7954,0.8029,0.9974,0.0071,triangle
male,0.7389,0.9368,0.7887,0.8022,0.9916,0.0102,triangle
male,0.7388,0.9322,0.7926,0.8080,0.9871,0.0018,triangle
male,0.7415,0.9297,0.7976,0.8087,0.9751,0.0094,triangle
male,0.7389,0.9290,0.7954,0.8156,0.9617,0.0004,triangle
male,0.7364,0.9314,0.7906,0.7998,0.9909,0.0023,triangle
male,0.7390,0.9306,0.7941,0.8035,0.9790,0.0068,triangle
male,0.7398,0.9307,0.7948,0.8108,0.9655,0.0043,triangle
male,0.7387,0.9259,0.7978,0.8155,0.9830,0.0072,triangle
male,0.7439,0.9336,0.7968,0.8087,0.9552,0.0013,triangle
male,0.7410,0.9311,0.7958,0.8149,0.9862,0.0196,triangle
male,0.7366,0.9306,0.7916,0.8057,0.9974,0.0008,triangle
male,0.7395,0.9289,0.7961,0.8109,0.9709,0.0068,triangle
male,0.7373,0.9349,0.7886,0.8084,0.9571,0.0065,triangle
male,0.7399,0.9329,0.7931,0.8123,0.9810,0.0206,triangle
male,0.7391,0.9333,0.7919,0.8140,0.9716,0.0011,triangle
male,0.7411,0.9314,0.7957,0.8046,0.9798,0.0221,triangle
male,0.7399,0.9305,0.7951,0.8066,0.9802,0.0091,triangle
male,0.7374,0.9301,0.7929,0.8150,0.9565,0.0143,triangle
male,0.7416,0.9330,0.7948,0.8126,0.9850,0.0080,triangle
male,0.7399,0.9299,0.7957,0.8048,0.9894,0.0001,triangle
male,0.7389,0.9346,0.7906,0.8074,0.9656,0.0056,triangle
male,0.7359,0.9314,0.7901,0.8144,0.9990,0.0024,triangle
male,0.7354,0.9301,0.7907,0.8065,0.9978,0.0067,triangle
male,0.7405,0.9330,0.7936,0.8094,0.9534,0.0114,triangle
male,0.7383,0.9284,0.7953,0.8108,0.9819,0.0067,triangle
male,0.7407,0.9284,0.7978,0.8024,0.9907,0.0037,triangle
male,0.7396,0.9309,0.7945,0.8131,0.9672,0.0126,triangle
male,0.7392,0.9292,0.7955,0.8043,0.9724,0.0006,triangle
male,0.7398,0.9293,0.7962,0.8098,0.9594,0.0019,triangle
male,0.7400,0.9299,0.7958,0.8065,0.9936,0.0145,triangle
male,0.7420,0.9334,0.7949,0.8044,0.9973,0.0067,triangle
male,0.7400,0.9318,0.7942,0.8008,0.9997,0.0107,triangle
male,0.7382,0.9310,0.7930,0.8153,0.9811,0.0041,triangle
male,0.7431,0.9312,0.7980,0.7982,0.9873,0.0021,triangle
male,0.9127,1.1220,0.8134,1.1932,0.9816,0.0248,oval
male,0.9154,1.1195,0.8177,1.1913,0.9614,0.0034,oval
male,0.9114,1.1209,0.8131,1.1944,0.9829,0.0009,oval
male,0.9136,1.1190,0.8164,1.1883,0.9824,0.0165,oval
male,0.9146,1.1217,0.8154,1.1938,0.9903,0.0030,oval
male,0.9123,1.1194,0.8150,1.1933,0.9620,0.0089,oval
male,0.9130,1.1193,0.8157,1.1914,0.9767,0.0130,oval
male,0.9132,1.1196,0.8156,1.1930,0.9547,0.0065,oval
male,0.9137,1.1202,0.8156,1.2075,0.9642,0.0079,oval
male,0.9094,1.1220,0.8105,1.1838,0.9539,0.0152,oval
male,0.9122,1.1207,0.8139,1.1949,0.9939,0.0049,oval
male,0.9114,1.1183,0.8150,1.1922,0.9836,0.0049,oval
male,0.9149,1.1193,0.8174,1.1931,0.9938,0.0067,oval
male,0.9159,1.1200,0.8177,1.1907,0.9601,0.0145,oval
male,0.9125,1.1200,0.8147,1.1951,0.9586,0.0119,oval
male,0.9148,1.1216,0.8156,1.1936,0.9623,0.0204,oval
male,0.9170,1.1179,0.8202,1.1943,0.9762,0.0067,oval
male,0.9149,1.1187,0.8179,1.1914,0.9819,0.0193,oval
male,0.9138,1.1171,0.8180,1.1886,0.9551,0.0001,oval
male,0.9143,1.1174,0.8182,1.1953,0.9745,0.0088,oval
male,0.9118,1.1196,0.8144,1.1939,0.9691,0.0060,oval
male,0.9133,1.1155,0.8187,1.2044,0.9757,0.0112,oval
male,0.9115,1.1185,0.8150,1.1940,0.9630,0.0042,oval
male,0.9099,1.1195,0.8128,1.1913,0.9827,0.0154,oval
male,0.9140,1.1198,0.8161,1.1887,0.9537,0.0022,oval
male,0.9142,1.1196,0.8165,1.1924,0.9935,0.0052,oval
male,0.9140,1.1177,0.8177,1.1968,0.9699,0.0133,oval
male,0.9161,1.1189,0.8188,1.1932,0.9788,0.0122,oval
male,0.9124,1.1211,0.8138,1.2019,0.9794,0.0151,oval
male,0.9101,1.1214,0.8116,1.1936,0.9661,0.0061,oval
male,0.9135,1.1219,0.8142,1.1854,0.9787,0.0058,oval
male,0.9133,1.1205,0.8151,1.1941,0.9564,0.0066,oval
male,0.9152,1.1218,0.8158,1.1856,0.9555,0.0007,oval
male,0.9112,1.1198,0.8137,1.1856,0.9789,0.0028,oval
male,0.9149,1.1200,0.8169,1.1978,0.9944,0.0035,oval
male,0.9109,1.1143,0.8175,1.1981,0.9959,0.0007,oval
male,0.9113,1.1221,0.8121,1.1885,0.9599,0.0021,oval
male,0.9146,1.1205,0.8163,1.2008,0.9741,0.0080,oval
male,0.9133,1.1217,0.8142,1.1907,0.9837,0.0016,oval
male,0.9152,1.1202,0.8170,1.1844,0.9663,0.0101,oval
male,0.9141,1.1205,0.8158,1.1953,0.9877,0.0011,oval
male,0.9122,1.1154,0.8178,1.2057,0.9881,0.0106,oval
male,0.9153,1.1170,0.8194,1.1923,0.9881,0.0009,oval
male,0.9138,1.1204,0.8156,1.1989,0.9850,0.0106,oval
male,0.9129,1.1195,0.8154,1.2019,0.9999,0.0005,oval
male,0.9116,1.1206,0.8135,1.1943,0.9915,0.0128,oval
male,0.9095,1.1200,0.8121,1.1925,0.9736,0.0166,oval
male,0.9163,1.1184,0.8193,1.1895,0.9506,0.0016,oval
male,0.9123,1.1171,0.8167,1.2015,0.9865,0.0094,oval
male,0.9113,1.1186,0.8147,1.1910,0.9732,0.0071,oval
male,0.9142,1.1185,0.8173,1.1848,0.9515,0.0050,oval
male,0.9118,1.1210,0.8134,1.1884,0.9681,0.0048,oval
male,0.9169,1.1208,0.8181,1.1889,0.9613,0.0093,oval
male,0.9140,1.1184,0.8173,1.1931,0.9587,0.0048,oval
male,0.9139,1.1228,0.8139,1.1999,0.9909,0.0050,oval
male,0.9141,1.1217,0.8149,1.1951,0.9643,0.0018,oval
male,0.9145,1.1202,0.8164,1.1911,0.9857,0.0124,oval
male,0.9148,1.1196,0.8171,1.1934,0.9661,0.0156,oval
male,0.9114,1.1199,0.8139,1.1839,0.9973,0.0034,oval
male,0.9137,1.1168,0.8181,1.1910,0.9962,0.0068,oval
male,0.9135,1.1210,0.8149,1.1934,0.9657,0.0042,oval
male,0.9141,1.1205,0.8158,1.1948,0.9608,0.0152,oval
male,0.9112,1.1201,0.8135,1.1936,0.9798,0.0124,oval
male,0.9136,1.1160,0.8186,1.1970,0.9572,0.0011,oval
male,0.9125,1.1207,0.8143,1.1858,0.9789,0.0041,oval
male,0.9183,1.1238,0.8171,1.1972,0.9983,0.0201,oval
male,0.9158,1.1234,0.8152,1.1855,0.9844,0.0020,oval
male,0.9122,1.1206,0.8141,1.1920,0.9849,0.0077,oval
male,0.9162,1.1193,0.8186,1.1989,0.9804,0.0035,oval
male,0.9127,1.1219,0.8136,1.1972,0.9538,0.0038,oval
male,0.9157,1.1232,0.8153,1.1917,0.9776,0.0187,oval
male,0.9147,1.1175,0.8185,1.1997,0.9679,0.0071,oval
male,0.9110,1.1206,0.8129,1.1921,0.9899,0.0125,oval
male,0.9119,1.1192,0.8148,1.1976,0.9586,0.0001,oval
male,0.9134,1.1205,0.8152,1.1927,0.9579,0.0054,oval
male,0.9171,1.1213,0.8178,1.1828,0.9991,0.0050,oval
male,0.9135,1.1207,0.8151,1.1889,0.9721,0.0020,oval
male,0.9127,1.1170,0.8171,1.1945,0.9531,0.0131,oval
male,0.9155,1.1210,0.8167,1.2014,0.9608,0.0045,oval
male,0.9133,1.1211,0.8146,1.2036,0.9996,0.0113,oval
male,0.9165,1.1179,0.8199,1.1953,0.9970,0.0063,oval
male,0.9136,1.1196,0.8160,1.1971,0.9547,0.0137,oval
male,0.9144,1.1208,0.8158,1.1945,0.9702,0.0044,oval
male,0.9149,1.1216,0.8157,1.1965,0.9730,0.0168,oval
male,0.9134,1.1229,0.8135,1.1992,0.9511,0.0044,oval
male,0.9109,1.1180,0.8147,1.1992,0.9725,0.0084,oval
male,0.9174,1.1198,0.8193,1.1913,0.9926,0.0108,oval
male,0.9117,1.1173,0.8160,1.1921,0.9957,0.0071,oval
male,0.9119,1.1174,0.8161,1.1914,0.9811,0.0089,oval
male,0.9119,1.1190,0.8150,1.1905,0.9885,0.0096,oval
male,0.9125,1.1220,0.8133,1.1950,0.9804,0.0057,oval
male,0.9088,1.1194,0.8119,1.1929,0.9757,0.0174,oval
male,0.9111,1.1188,0.8144,1.1973,0.9567,0.0057,oval
male,0.9124,1.1234,0.8122,1.1918,0.9812,0.0189,oval
male,0.9130,1.1175,0.8170,1.1961,0.9535,0.0134,oval
male,0.9138,1.1221,0.8144,1.1907,0.9630,0.0090,oval
male,0.9146,1.1207,0.8161,1.1928,0.9588,0.0004,oval
male,0.9183,1.1221,0.8184,1.1926,0.9587,0.0082,oval
male,0.9116,1.1229,0.8118,1.1970,0.9804,0.0086,oval
male,0.9112,1.1207,0.8130,1.1899,0.9759,0.0238,oval
male,0.9122,1.1193,0.8149,1.1950,0.9915,0.0011,oval
male,0.9135,1.1217,0.8143,1.1892,0.9666,0.0045,oval
male,0.9118,1.1205,0.8137,1.1968,0.9700,0.0037,oval
male,0.9152,1.1213,0.8162,1.2027,0.9607,0.0110,oval
male,0.9131,1.1185,0.8164,1.1880,0.9981,0.0012,oval
male,0.9142,1.1214,0.8152,1.1942,0.9936,0.0006,oval
male,0.9141,1.1191,0.8168,1.1945,0.9858,0.0121,oval
male,0.9141,1.1216,0.8150,1.1934,0.9892,0.0029,oval
male,0.9123,1.1215,0.8135,1.1833,0.9710,0.0017,oval
male,0.9167,1.1240,0.8156,1.1926,0.9754,0.0066,oval
male,0.9109,1.1188,0.8141,1.1820,0.9743,0.0084,oval
male,0.9163,1.1242,0.8151,1.2060,0.9627,0.0022,oval
male,0.9125,1.1219,0.8134,1.1985,0.9548,0.0002,oval
male,0.9150,1.1192,0.8176,1.2001,0.9802,0.0264,oval
male,0.9132,1.1195,0.8157,1.1961,0.9999,0.0037,oval
male,0.9135,1.1216,0.8145,1.1993,0.9981,0.0032,oval
male,0.9143,1.1237,0.8137,1.1848,0.9608,0.0068,oval
male,0.9126,1.1198,0.8149,1.1860,0.9662,0.0043,oval
male,0.9101,1.1198,0.8127,1.1838,0.9533,0.0094,oval
male,0.9156,1.1225,0.8157,1.1917,0.9965,0.0021,oval
male,0.9164,1.1221,0.8167,1.1962,0.9726,0.0056,oval
male,0.9116,1.1199,0.8141,1.1956,0.9774,0.0009,oval
male,0.9140,1.1223,0.8144,1.1831,0.9813,0.0085,oval
male,0.9124,1.1196,0.8150,1.1964,0.9664,0.0133,oval
male,0.9127,1.1247,0.8115,1.1925,0.9941,0.0120,oval
male,0.9167,1.1190,0.8192,1.2028,0.9644,0.0034,oval
male,0.9126,1.1147,0.8187,1.2016,0.9559,0.0028,oval
male,0.9155,1.1173,0.8194,1.1880,0.9916,0.0105,oval
male,0.9106,1.1178,0.8146,1.1854,0.9922,0.0170,oval
male,0.9139,1.1203,0.8157,1.1858,0.9621,0.0212,oval
male,0.9166,1.1203,0.8182,1.1915,0.9578,0.0147,oval
male,0.9120,1.1179,0.8158,1.1927,0.9723,0.0053,oval
male,0.9095,1.1203,0.8118,1.1948,0.9704,0.0010,oval
male,0.9166,1.1183,0.8197,1.1960,0.9770,0.0200,oval
male,0.9106,1.1159,0.8160,1.2025,0.9605,0.0022,oval
